state_county,pop_2012,popdensity,percapinc
49009,1069,1.533761759,23789
49011,320764,1073.58535,25935
49013,19112,5.897045708,23431
49015,10923,2.447832934,20257
49017,5242,1.012923082,23161
49019,8999,2.451012971,22135
49021,48799,14.80246407,17356
49023,10683,3.149211664,18348
49025,7113,1.782604645,26699
49027,12358,1.880280218,19452
49029,9997,16.41015226,25138
49031,1567,2.067853202,16969
49033,2318,2.253165836,24168
49035,1055485,1421.946305,25555
49037,14443,1.84693373,14853
49039,28679,18.03537809,16587
49041,21085,11.03593124,18863
49043,37560,20.06719461,41532
49045,62197,8.960358409,22620
49047,34154,7.62418349,24396
49049,553287,276.1665152,20794
49051,25209,21.44532573,25978
49053,148794,61.32402049,21467
49055,2820,1.146026398,17931
49057,238022,413.1723245,23297
50001,36998,48.2797556,27683
50003,37143,55.02827964,27989
50005,31298,48.23509327,23246
50007,158994,296.3109366,32533
50009,6273,9.453013523,20641
50011,48286,76.19621311,25811
50013,6998,85.53816707,33491
50015,24730,53.90185987,27457
50017,28979,42.17992394,26269
50019,27378,39.49120745,21000
50021,61368,65.99981208,25814
50023,59779,86.98501005,28992
50025,44452,56.60475252,28131
50027,56234,58.01286898,30236
51001,32452,72.19641288,23556
51003,102653,142.4354718,37256
51005,15925,35.7498324,22444
51007,12985,36.5497634,24664
51009,32476,68.52424949,22128
51011,15252,45.73400347,22721
51013,212979,8199.550428,60223
51015,75450,78.02490517,23861
51017,4615,8.721404025,24878
51019,70487,93.60564187,27845
51021,6818,19.05933375,20291
51023,33743,62.34824762,30293
51025,17017,30.05617758,16991
51027,23370,46.4831745,17592
51029,17339,29.91251916,16938
51031,55696,110.5371594,22588
51033,30102,57.06399159,26030
51035,30131,63.47512782,19187
51036,7296,39.90874092,25241
51037,12487,26.2734408,18210
51041,329318,777.9833373,32546
51043,14304,81.19084551,37551
51045,5181,15.72219301,25046
51047,49516,130.5685465,27075
51049,10252,34.46505673,21250
51051,15843,47.93176244,17089
51053,28644,56.86534642,23246
51057,11427,44.44183807,22495
51059,1106069,2829.046816,50145
51061,67105,103.6452048,40569
51063,15577,40.94682195,21298
51065,26770,93.59968933,28864
51067,57939,83.91774376,24677
51069,82487,199.4868102,29409
51071,17382,48.85586802,21891
51073,37371,171.5786929,28623
51075,22838,81.15412669,46697
51077,15019,33.96620044,21013
51079,19039,121.8525571,26711
51081,12341,41.8018207,18004
51083,35736,43.69563999,20744
51085,102626,219.0354076,34505
51087,317142,1357.066217,33364
51089,53187,139.1113124,19511
51091,2278,5.487093902,24922
51093,36607,115.9872472,30500
51095,71365,501.0298678,39311
51097,6982,22.15536607,25012
51099,25252,140.5729667,34024
51101,16583,60.53487475,27796
51103,11269,84.57036946,29845
51105,25930,59.53825532,16669
51107,343940,667.1177208,46493
51109,34967,70.45533621,28030
51111,12717,29.45910357,17187
51113,13439,41.90739956,27359
51115,8849,102.9801967,29479
51117,32585,52.09556783,19843
51119,11078,85.01495695,30654
51121,96218,248.616434,22861
51125,15142,32.15848408,26060
51127,19632,93.60634708,32155
51131,12193,57.61955488,22824
51133,12348,64.5494618,28538
51135,15783,50.20164541,20695
51137,35289,103.5526799,26820
51139,24161,77.72415063,22722
51141,18233,37.74200107,18589
51143,63563,65.60048513,21219
51145,29356,112.8117667,29987
51147,24151,69.01072699,17534
51149,35742,134.7964388,25620
51153,427403,1270.514195,36842
51155,34971,109.3329967,21623
51157,7374,27.69815559,39735
51159,9326,48.70169106,20812
51161,93831,374.5482321,31617
51163,22613,37.84233895,23022
51165,78239,92.14500665,26226
51167,28620,60.40245107,18331
51169,23041,43.02463742,20501
51171,43462,85.42467568,24913
51173,31930,70.8095479,20626
51175,18769,31.32633262,21212
51177,128547,320.1697967,31352
51179,135865,505.1576152,35568
51181,7060,25.3092436,23986
51183,12016,24.51143833,16974
51185,45093,86.91017037,19276
51187,38890,182.1842625,30069
51191,55745,99.37167177,25043
51193,17569,76.59523597,26936
51195,41603,103.1849809,18458
51197,29559,64.00490429,23561
51199,67122,640.5981817,36755
51510,143111,9523.59495,54892
51515,6199,901.2674239,21533
51520,17705,1360.562589,19273
51530,6623,987.9770396,18268
51540,43607,4259.156952,25464
51550,226829,665.5771124,29985
51570,17481,2324.657849,27633
51580,5816,1063.546466,21474
51590,41973,977.6154866,18816
51595,5958,864.2525276,19492
51600,22942,3677.071283,44980
51610,12788,6397.906694,57246
51620,8688,1058.765283,18920
51630,25396,2432.528341,27806
51640,7097,861.3297182,20232
51650,137036,2665.375876,24715
51660,50368,2891.708259,16992
51670,22547,2193.664682,19463
51678,7079,2835.115998,15088
51680,78151,1590.778326,22107
51683,38240,3870.175895,28781
51685,15007,5922.830893,26979
51690,13457,1228.245947,19689
51700,181033,2634.596778,25196
51710,243173,4493.182152,24357
51720,3947,527.6132342,23881
51730,32155,1402.202132,19005
51735,12285,802.0703128,37988
51740,94685,2813.596942,23108
51750,16489,1670.358989,16723
51760,205776,3440.772044,26584
51770,97311,2286.353569,23023
51775,24883,1723.606976,27143
51790,23786,1190.776869,24595
51800,89014,222.4417235,28990
51810,441872,1774.471101,31589
51820,21336,1418.711807,24695
51830,14654,1624.244095,22383
51840,26710,2892.974735,26343
53001,18980,9.859855167,16452
53003,21842,34.33127005,23875
53005,181776,106.9032239,27673
53007,73904,25.30503949,24944
53009,75564,43.46933132,25672
53011,441542,701.970153,27916
53013,3997,4.601503961,26120
53015,104412,91.57941473,23575
53017,39727,21.83685113,22751
53019,7468,3.389678702,18937
53021,85461,68.79970046,18878
53023,1893,2.66362224,25181
53025,92000,34.33459413,20427
53027,73968,38.8890479,21389
53029,83105,398.683202,30352
53031,30488,16.90303112,29333
53033,1975322,933.7083066,39313
53035,256781,650.1751501,30913
53037,42407,18.45973016,23931
53039,20485,10.94685695,21481
53041,76575,31.86903717,22297
53043,10476,4.534095139,25317
53045,63084,65.75242527,23082
53047,41131,7.807739858,20518
53049,21696,23.26255196,23193
53051,13165,9.403643699,22458
53053,814435,487.8293909,28179
53055,17198,98.88754054,36453
53057,121052,69.92363185,27447
53059,11277,6.81111129,26624
53061,738810,353.9593673,31276
53063,481709,273.1099554,25752
53065,44119,17.80596873,22232
53067,262279,363.2867037,30331
53069,4026,15.28617205,21455
53071,59204,46.61258751,23547
53073,208267,98.85199982,26273
53075,45457,21.05378204,20226
53077,247969,57.72902365,19730
54001,16810,49.28765479,17897
54003,110935,345.4388668,26183
54005,24397,48.643859,21355
54007,14471,28.32940716,18141
54009,23603,264.5940408,22793
54011,96419,343.1065974,22302
54013,7652,27.40204011,18128
54015,9205,26.92290807,16127
54017,8343,26.09470968,16042
54019,45724,69.11649118,18152
54021,8981,26.53155872,15686
54023,12100,25.34703871,20405
54025,35646,34.9618316,21025
54027,24775,38.69589767,17388
54029,30349,367.3797579,23381
54031,14297,24.55211495,19193
54033,69433,166.9031904,21846
54035,29496,63.52136492,21855
54037,56025,267.2507401,29602
54039,191631,212.5484541,26790
54041,16293,42.33097058,20112
54043,21708,49.67067946,17183
54045,36625,80.7185565,19019
54047,20970,39.30974164,13345
54049,56469,182.9042094,22024
54051,32515,106.4561191,22545
54053,27614,64.10704165,20040
54055,62223,148.506018,19527
54057,28372,86.54492621,20540
54059,26610,62.89164,18610
54061,99279,275.7274194,23610
54063,13469,28.49061964,19166
54065,18055,78.8177856,21801
54067,26223,40.54117355,20455
54069,43981,415.6201926,24901
54071,7546,10.84118458,19328
54073,7567,58.1614143,19035
54075,8624,9.171699659,17861
54077,34429,53.0652845,20438
54079,56589,163.7085119,27220
54081,78986,130.4797412,21230
54083,29581,28.45200003,18974
54085,10399,23.00711746,18337
54087,14811,30.62891047,15448
54089,13978,38.77824163,16664
54091,17051,98.69129971,20092
54093,7018,16.75250489,19579
54095,9059,35.34618783,19097
54097,24383,68.75471135,18831
54099,42371,83.7402162,18680
54101,9010,16.27916455,16899
54103,16286,45.48364187,21281
54105,5666,24.36896239,18731
54107,86944,237.3835746,23413
54109,23393,46.83722399,17947
55001,21064,32.62471288,22296
55003,15741,15.06265267,20367
55005,45807,53.09656784,23267
55007,14931,10.10310237,24502
55009,252805,477.2531994,27344
55011,13480,20.07042513,23240
55013,15281,18.593472,22872
55015,50549,158.8412381,28182
55017,63971,63.43984948,24346
55019,34680,28.66553042,20202
55021,57582,75.21855301,28160
55023,16467,28.85607269,22049
55025,501957,419.2619789,33118
55027,89241,101.916934,24691
55029,27881,57.84708969,29437
55031,44123,33.83311521,24741
55033,44567,52.42527785,22156
55035,99867,156.535446,25413
55037,4228,8.660468832,22030
55039,102529,142.4898904,25934
55041,9109,8.982641498,20992
55043,51332,44.75916945,20955
55045,37559,64.31812404,26852
55047,18941,54.20434253,25762
55049,23822,31.23869613,26025
55051,5630,7.425738181,22154
55053,20614,20.87029247,21255
55055,85604,153.8329964,25445
55057,27055,35.27723474,23695
55059,170225,625.8491402,26936
55061,20551,59.99971373,24936
55063,115902,256.5983302,25680
55065,16790,26.49986971,22645
55067,19674,22.59717286,22295
55069,28430,32.34455828,23987
55071,81031,137.5546248,25831
55073,135890,87.95564719,26763
55075,41139,29.39870215,23827
55077,15298,33.57755185,23139
55078,4121,11.52378332,15346
55079,950260,3936.417553,24051
55081,45456,50.46317699,23320
55083,37905,37.98143695,25852
55085,35649,32.03051576,27181
55087,180167,282.6045709,27573
55089,87223,374.2240278,41272
55091,7472,32.20921453,24066
55093,41912,73.04953896,27132
55095,44654,48.85760794,25139
55097,70629,88.21143006,25207
55099,13664,10.8930683,23590
55101,197108,592.8044173,26953
55103,17944,30.61327929,21913
55105,162009,225.5945544,24119
55107,14498,15.86934897,20994
55109,88847,123.0006775,31895
55111,63473,76.39048669,25734
55113,16536,13.15194528,24001
55115,41986,47.01378829,22828
55117,116058,227.0014583,25830
55119,20810,21.34629886,22920
55121,29106,39.70995638,24065
55123,30068,37.98483503,22066
55125,21194,24.74187869,26863
55127,104157,187.6274427,27410
55129,15778,19.79393097,23989
55131,135085,313.6385123,31521
55133,395993,720.5459162,37310
55135,52352,70.01619839,24215
55137,24372,38.92337687,22363
55139,169187,389.3948057,26880
55141,74332,93.72141919,25456
56001,36952,8.64608909,25928
56003,11623,3.705017662,25452
56005,48847,10.17071773,33092
56007,15812,2.002132833,27962
56009,14261,3.351678376,28517
56011,7327,2.56690728,25653
56013,41054,4.470256007,24206
56015,13227,5.943674673,23845
56017,4773,2.381627754,24025
56019,8952,2.154951984,29901
56021,93671,34.87493429,28648
56023,18910,4.639204936,25451
56025,77298,14.47432765,29620
56027,2478,0.943627224,25277
56029,28680,4.131328077,28103
56031,8466,4.061974644,25280
56033,29648,11.74646476,27805
56035,11248,2.301834631,35049
56037,45382,4.35250082,31125
56039,21985,5.50260682,43877
56041,21537,10.34803701,25660
56043,8576,3.831053346,30193
56045,6647,2.771790786,29558
60010,30075,1170.617303,
60020,4854,217.7944615,
60030,4,126.1977513,
60040,118,125.6343342,
60050,19877,722.6327157,
66010,159878,762.0357972,
69085,7646,123.7358934,
69100,4392,133.6709423,
69110,34592,753.803493,
69120,4733,113.2546531,
72001,92213,1382.716244,6889
72003,90379,2929.512975,7951
72005,34816,953.1161346,8740
72007,28201,937.381292,7115
72009,10128,323.4672268,8473
72011,61187,1557.513993,7735
72013,94651,751.5160802,9216
72015,10044,669.2619221,7633
72017,14420,771.4143187,8818
72019,18819,549.4166722,6883
72021,92664,2090.606654,12287
72023,33735,479.3699509,8790
72025,103864,1772.503637,12261
72027,11224,242.1325063,7924
72029,16216,493.4111326,10084
72031,46245,1020.396994,14016
72033,11265,2325.291215,10206
72035,84193,1621.144971,10375
72037,14129,486.6147217,9787
72039,15838,238.0606876,6402
72041,47775,1326.300224,11058
72043,49033,628.5290905,8100
72045,39751,1399.655092,6830
72047,15483,363.6829516,7044
72049,6660,572.9584786,9553
72051,15792,683.9728562,15125
72053,18621,623.5266431,10358
72054,2607,171.410078,6807
72055,11618,313.5735831,6336
72057,28992,446.0874506,9161
72059,281703,6664.335722,7000
72061,49556,1796.901025,20809
72063,62270,2232.904013,12878
72065,11287,270.1488984,8578
72067,19875,1752.028092,9963
72069,26840,599.7138546,10212
72071,53992,976.2822876,7258
72073,20463,459.5007496,7450
72075,30916,512.8973538,8176
72077,20471,772.8196141,9515
72079,18298,305.2075028,6924
72081,20681,336.548881,6783
72083,38786,836.6263302,6806
72085,46568,1374.506178,9621
72087,12940,668.1736704,8252
72089,10675,413.5754697,10660
72091,35403,784.499428,9230
72093,24002,655.3892635,5755
72095,12200,579.123592,7384
72097,70826,912.1739975,9397
72099,31284,621.4083139,7230
72101,73498,1890.811954,6460
72103,133679,2587.63975,8079
72105,32650,1191.546925,6669
72107,48117,756.3241681,6322
72109,13511,289.3183766,7177
72111,20288,454.7099652,6504
72113,300463,2618.138273,10027
72115,12473,549.8919129,7140
72117,24534,1717.128953,9152
72119,85529,1410.843917,10459
72121,17214,480.3988417,7946
72123,30919,445.7426315,7163
72125,50993,935.6915404,8589
72127,218028,4556.780045,16388
72129,20813,391.9028724,8787
72131,74687,1060.547493,6736
72133,25416,747.0176692,8690
72135,22752,842.1545914,11821
72137,30833,1326.675394,11124
72139,30946,1490.356522,14305
72141,110111,969.8896014,7234
72143,33008,1190.415388,8895
72145,54176,1181.434358,8864
72147,18753,369.3864629,8417
72149,67068,1881.993977,7318
72151,35242,638.2731185,7642
72153,84445,1238.347825,7403
78010,37039,444.5391492,
78020,17348,881.0024172,
78030,50742,1620.589065,
